	max(PC)	median(PC)	max(z)	median(z)
9421	0.004990269825661947	0.007192990270166996	0.09095809950638795	0.03706228262539452
9422	0.004990673705419085	0.007207581759445032	0.09097284818987576	0.037066098443792314
9423	0.004993490960807067	0.007208303230723011	0.09102271572757159	0.037103568427654846
9424	0.004993739605038635	0.0072166488720403505	0.09120619401171631	0.037123540546928686
9425	0.004993820376398584	0.007223046171414756	0.09121737484533465	0.03713279912110782
9426	0.004995500887439333	0.00723187464355296	0.09126751647044817	0.03713509013557772
9427	0.004996847831558063	0.007233930655067085	0.09138856241947663	0.037135735159864625
9428	0.004996849522397805	0.007234811297474941	0.09143849734600695	0.037135754485920075
9429	0.005000511588726838	0.007236890045626963	0.09144253153224657	0.03713845388019169
9430	0.00500198442880401	0.007238839484408727	0.09149254973241878	0.037142763101561636
9431	0.005005811363636913	0.00724379781292462	0.09153122398246208	0.03715077534557372
9432	0.0050172615458825235	0.007249555577948383	0.09159310753533556	0.0371827938111757
9433	0.005019272024817382	0.007251102820540707	0.09176763395684222	0.03718357128160269
9434	0.00501936305718882	0.0072652523327773125	0.09177220608296173	0.03720283877323281
9435	0.005022642554223555	0.007267386792108916	0.09177819546209921	0.03722783538301419
9436	0.005029774206408632	0.007268374086335289	0.09184024984450553	0.03726744821647067
9437	0.005030186480212087	0.007276032450102195	0.09193398089104596	0.03730829265308202
9438	0.005034196204640656	0.007276099659725909	0.09208556980443616	0.03737009261082493
9439	0.005039381331435164	0.007279459572037491	0.09211045583207278	0.03738221147577857
9440	0.005044214461022673	0.007288458457467036	0.09213686900786772	0.03740883948972441
9441	0.005046071968378704	0.007291518399922932	0.09214508666632269	0.03744704993352748
9442	0.005047300780562897	0.007320243910409627	0.0921639909418464	0.03745626406284779
9443	0.0050482686405003445	0.007321173696455907	0.09228744893551177	0.03748573082366905
9444	0.005050310867483716	0.007321396780822215	0.09235502171906401	0.03748919735524438
9445	0.005051254761281914	0.007321975221928815	0.09236069745002143	0.03750600882350526
9446	0.005051948447743065	0.007324175132704655	0.09236464729539119	0.037518562891977206
9447	0.005059090585108438	0.007330044941458287	0.0924899550561977	0.03753275431281422
9448	0.005059976526580707	0.00733603918935033	0.09249813010297597	0.037539498791394434
9449	0.0050601964666426025	0.007345967697569277	0.09251618539228267	0.03756851595737955
9450	0.005063634728321803	0.007356270382473521	0.0925587674452185	0.0375751435451516
9451	0.005063726778401462	0.007373524446442022	0.09269708360323549	0.037579863324643886
9452	0.005069439614379195	0.007373905307364989	0.09277104517589198	0.03762075317217587
9453	0.0050701003906274186	0.0073799211594852854	0.0927962642620872	0.03762374546669752
9454	0.005071560358062411	0.0073924501811784005	0.09283669886339634	0.037628362956748755
9455	0.005071972120669926	0.007402219203516665	0.09284168184180253	0.037633701836409184
9456	0.005072911508021111	0.0074055185685457815	0.09284802234861428	0.03766949834826148
9457	0.005075593030338047	0.007406805401603331	0.09287288365277901	0.03767029498455154
9458	0.005075720179699339	0.007414411707252532	0.09292870039768926	0.037713223557504026
9459	0.005079539393841393	0.00741448180410121	0.09294150392541561	0.03776858954759626
9460	0.0050811014108800515	0.007420142712524655	0.09295851964215845	0.037774176836992704
9461	0.005081699399753359	0.007426656104346981	0.0929597512282966	0.03778745971710462
9462	0.005082166651351238	0.007427521327640574	0.09297475665680163	0.037818005868009756
9463	0.005082917536534789	0.00743259270297387	0.09304753478163569	0.03782634013975081
9464	0.00508291903791872	0.007433822950385633	0.09304852662784384	0.03782987107373465
9465	0.005083379681809009	0.007434842872535548	0.09310397497799777	0.037833320691379305
9466	0.0050840312575964105	0.00743542765848948	0.09317140105793954	0.037850557157937184
9467	0.005088489178050121	0.007439146463885259	0.09319858678889882	0.03787875379632147
9468	0.005091680677028968	0.00744027977605153	0.09320847447924044	0.0378840876256195
9469	0.005091925044639111	0.00744632439439648	0.09322579369409309	0.03797624246658421
9470	0.005093217217222201	0.007446751144470605	0.09334687497712185	0.03799337165724633
9471	0.005096197428196192	0.007454537578764776	0.0933560696270991	0.038002006017348745
9472	0.005099684894872097	0.007455938950599992	0.09350441885483651	0.03800450101985896
9473	0.00510201978785669	0.007461587074421107	0.09351612661112428	0.038006931503938406
9474	0.005103111025131312	0.007462963638283415	0.09351924537407691	0.03803609357281227
9475	0.005107890950293295	0.007472547528246776	0.09354847848304397	0.03804033497466689
9476	0.00511042685391137	0.007472842070032253	0.09358900581078639	0.03809112708492836
9477	0.005110781124810249	0.0074779259464864065	0.09381770649681222	0.03809605603537377
9478	0.005111005931950859	0.00748419819342184	0.09383673263889412	0.03813988379843493
9479	0.005111543578050556	0.007487037115824905	0.09386813350785847	0.03816990586797295
9480	0.005112328783767517	0.007491968474589668	0.09386982320223992	0.03823354398753776
9481	0.005116318423165292	0.007494664898176469	0.09389380653833915	0.038238128836911835
9482	0.005117316270825029	0.007495648129818268	0.09396742973605272	0.03823880515365724
9483	0.0051179919418502095	0.007496207169720203	0.09409957141420779	0.038255039825272286
9484	0.005119880255744157	0.007508692965933603	0.0942451108060517	0.0383063508550247
9485	0.005120236042564389	0.007513254916513591	0.09428057088791293	0.03833387321329468
9486	0.005120460716214038	0.007515935921202874	0.09447217793635278	0.03834170661844813
9487	0.005120611271657888	0.007520099966779548	0.09449261747517779	0.038353415192697096
9488	0.005123188068437304	0.007522494207313955	0.09451059675313818	0.03835770600984367
9489	0.005123747430557215	0.007525679121357128	0.09453436797278601	0.03837121824015194
9490	0.005125817091242402	0.007535049300628588	0.09461966844530509	0.038447156136526425
9491	0.005127182919180237	0.007537647460496774	0.09462063275043314	0.03844778948442486
9492	0.005136547191224828	0.00754159220611446	0.09465239462566566	0.03844856979696505
9493	0.005139269442725805	0.007545247363021222	0.09468305247079555	0.03846267566692001
9494	0.005139645676928143	0.007551438023776898	0.09470662719640026	0.03847239206833364
9495	0.00514095355508133	0.007553160590337645	0.09475243084965258	0.0385719596035362
9496	0.0051429552057449986	0.007559780246133326	0.09476075251268411	0.03863165490156323
9497	0.005144174942247354	0.007566946800492101	0.09480604188797631	0.03863375925489058
9498	0.005145206259378959	0.0075727997931172575	0.09481786778906727	0.03863750653504074
9499	0.005146204106725694	0.0075750909065782895	0.09483812453257799	0.03869526934823805
9500	0.005146262089431492	0.007579089280483349	0.09484758778779101	0.038698612320283786
9501	0.005146302611635842	0.007588702367999224	0.09501887149162759	0.03869998103704361
9502	0.005154131171177384	0.007589317846984987	0.09509643479085438	0.03878385437911032
9503	0.005157529292771157	0.007591013980594372	0.09525332489590524	0.03880288381888436
9504	0.005161451019610108	0.007592763019639211	0.09527258137009194	0.03881924195374584
9505	0.005162037713384201	0.007593910940700043	0.09533273987863086	0.038860831270577226
9506	0.005162164045005698	0.00759443324554831	0.09537347162318989	0.03887570361258992
9507	0.005162537163301156	0.007600243201277133	0.09540717053303478	0.03888759022055087
9508	0.005163089797119085	0.0076069211190303385	0.0954549332799017	0.03888925616945179
9509	0.005166039480141809	0.007616651689297644	0.09546359873162745	0.03890516771386999
9510	0.005169749549433533	0.007617552074317344	0.09549974636451401	0.03892004696638032
9511	0.005172082068864525	0.007620648682321249	0.09552577654307694	0.038929221864881146
9512	0.005172657146414034	0.007621886008000886	0.09553811115845195	0.03893799614479661
9513	0.005175846816155837	0.007638884042292793	0.09555521570955341	0.03894366271020607
9514	0.005177144765050684	0.007640257749841556	0.09560259946738144	0.0389472990446599
9515	0.005177954428130851	0.007640324129453787	0.09568485012655954	0.03899897625692218
9516	0.005179360744629463	0.007641216474324385	0.09580885558536087	0.039056004232964396
9517	0.0051812952709649395	0.007642481562413693	0.09583579504776045	0.039123525957152724
9518	0.0051836669867526275	0.007642567707048064	0.09586991459404705	0.03913200039720264
9519	0.005186892555962681	0.007645005242529155	0.09600184746595503	0.039171324811010266
9520	0.005193098309601137	0.007645338593068839	0.09607268349573828	0.03917165884830914
9521	0.005193561884161432	0.007646304296515154	0.0960893315693222	0.039172402586456656
9522	0.005193837146848611	0.007649102644903323	0.09609755622263676	0.03918429681160428
9523	0.005194878670311903	0.007651561848618815	0.09610446455148822	0.03918441251607566
9524	0.005197533852835973	0.007651795784313721	0.09613395067223486	0.03918648613611521
9525	0.005198118365831422	0.007659533321685882	0.09623680824831189	0.039204467687061734
9526	0.005201169783850412	0.0076600379285570175	0.09638775437026981	0.039246858068522614
9527	0.005202004835989732	0.0076640447389649	0.09643878786759232	0.039274225505198525
9528	0.005203018260003086	0.007677671881661548	0.09645074578623765	0.03927809092929055
9529	0.005203439762499623	0.007683011107104294	0.09647570014333903	0.03931530125504115
9530	0.005206682460452399	0.007692704152776427	0.09648841969202404	0.0393616167482638
9531	0.005209363810062062	0.0076946807067066626	0.09651975278369525	0.03937183893554848
9532	0.005211393702938759	0.0076971883295924946	0.09655778888533807	0.03940430513455931
9533	0.005218621237196708	0.007699010906650691	0.09659529062700963	0.039476850886993486
9534	0.005228052543446703	0.007701824003046436	0.09668470756182415	0.03948063650792179
9535	0.0052290903102673765	0.007708883486170598	0.09670477734638029	0.03951557566261002
9536	0.0052305045107014884	0.007713057511834084	0.09677402440247604	0.039516296771826206
9537	0.005232173279814029	0.00771901108330522	0.09682441263241702	0.039596909037048225
9538	0.00523894352510999	0.007729955385155947	0.09682979759483246	0.03970327951760515
9539	0.0052390256322644435	0.007732337932032105	0.09698942112314511	0.039725494400258875
9540	0.005245247558881447	0.007732530620347268	0.09699875040542695	0.03973119512621107
9541	0.005245810613689518	0.0077358659336087075	0.09704675555136831	0.03976850389136506
9542	0.0052463480237248845	0.007746446337347177	0.09711939093479417	0.039769532357111656
9543	0.005248855213016482	0.00774659740294917	0.09712511452904282	0.03977640428613784
9544	0.0052490700222084016	0.007762614491378425	0.09713138999494342	0.039796942970244525
9545	0.005250076212111005	0.007768075664937856	0.09714918069707225	0.03980296973030268
9546	0.00525062048193842	0.00777205108021678	0.09721451754395583	0.03982011101152367
9547	0.005251158639345643	0.007775053501182709	0.09725517078523377	0.03984480490618035
9548	0.005260650854785854	0.0077753862870563895	0.09727763013634937	0.039866133013580426
9549	0.00526668131150431	0.007783764504711606	0.0972991668442736	0.03989662689354032
9550	0.005268832832782245	0.007784349986821247	0.09733182642517173	0.03992368088456621
9551	0.005271169910880288	0.007785694697686056	0.09736388083817568	0.0399367535895117
9552	0.005274530503919963	0.007802857008548381	0.09745106507213484	0.03999324780902584
9553	0.005281058080767859	0.007803606868197104	0.09753019237496884	0.0399985381111521
9554	0.005284699807613013	0.007808020857352181	0.09754563632520764	0.040023637015238214
9555	0.005285734897547031	0.007808147916338125	0.09757011476005274	0.04006632088661808
9556	0.00528912660777313	0.007813310859489492	0.09759234610978408	0.04007611777263488
9557	0.005290243269260831	0.007823983841718904	0.0977997724674908	0.040087519512584865
9558	0.005290594566890297	0.007826593157356608	0.09799180091411296	0.040148986845249826
9559	0.005292820719185462	0.007831114471710407	0.09799412998974799	0.040169458257858885
9560	0.005292930946778263	0.007837508377727322	0.09801429365355505	0.04017330930181881
9561	0.00530045011841938	0.007842994294059637	0.09803561270220881	0.040215417569809314
9562	0.005302993871059215	0.007852324924543972	0.09810528103295707	0.04023094231506429
9563	0.005304764631684012	0.00785267026066617	0.0981088947819719	0.04023187241435137
9564	0.005310944508880601	0.007853160676520326	0.09833286585228537	0.040300044372705436
9565	0.005311707110470412	0.007856783209928782	0.0983492496246657	0.04032715991696374
9566	0.00531352159947607	0.007859727306102892	0.09841685113003693	0.0403376329079624
9567	0.0053153532163301605	0.007868674246115469	0.0984340286771751	0.04038374544600519
9568	0.005315539894107392	0.007868878412491828	0.09848126091415714	0.04043811522550013
9569	0.005320181219281055	0.0078718696916385	0.09853430324899431	0.040442108613656005
9570	0.005324617905997598	0.007877806970089773	0.0986579257574992	0.040455470681743655
9571	0.005326842936010704	0.007877850277824077	0.09867577327898971	0.04046537188451085
9572	0.00533285872183074	0.007881185087313553	0.09877273043314508	0.04048454785598425
9573	0.005336446787998961	0.007883192669727522	0.09877290204255258	0.04050403360939167
9574	0.005339324837688586	0.007886230401652048	0.09880081079816669	0.04052405736971815
9575	0.00534426627217195	0.007886373108083872	0.09884843755580074	0.040569050841717705
9576	0.005345994145214308	0.007889707587338764	0.09891234570533852	0.04058744084343121
9577	0.0053478331758123766	0.007907754146614022	0.09900694692812648	0.04060604958968947
9578	0.005348445645326839	0.007917816108610996	0.09900723346244678	0.040645914821994165
9579	0.005352053338687169	0.00791849577452245	0.09901031146187061	0.04068223124853277
9580	0.005356758204931072	0.007918997864276927	0.09906192070011285	0.04069293668501647
9581	0.005364252751980444	0.007929901144278233	0.09913023517084385	0.04069476959385966
